,Unnamed: 0,VIVIENDA_REF_ID,SEG_REF_ID,LOC,CV12,CV13,CC4,CC5,CC6,CC7,CC9,CC10,CC11,CC12,AGLO,URP,CANTPERS,CANTHOG,CV951,CV94RA,CV952,MUNI,V0T,CV94,TIPOVIV,V4,CC8,V10,V5,V11,RADIO_REF_ID,FRAC_REF_ID,IDRADIO,DPTO_REF_ID,IDFRAC,PROV_REF_ID,IDDPTO,DPTO,NOMDEPTO,RC01
184789,184789,7412101,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184790,184790,7412102,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184791,184791,7412103,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184792,184792,7412104,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184793,184793,7412105,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184794,184794,7412106,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184795,184795,7412107,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184796,184796,7412108,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184797,184797,7412109,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184798,184798,7412110,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184799,184799,7412111,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184800,184800,7412112,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184801,184801,7412113,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184802,184802,7412114,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184803,184803,7412115,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184804,184804,7412116,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184805,184805,7412117,235884,18105030,1,4,1,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26286,2455,22,212,01,5,105,18105,Mercedes                                          ,181050122
184806,184806,7412118,235885,18105030,6,4,1,1,1,1,2,1,1,1,103,1,11,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184807,184807,7412119,235885,18105030,4,11,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,3,2,2,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184808,184808,7412120,235885,18105030,1,12,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184809,184809,7412121,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184810,184810,7412122,235885,18105030,1,11,1,1,1,1,2,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184811,184811,7412123,235885,18105030,5,13,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184812,184812,7412124,235885,18105030,4,11,1,1,1,1,2,1,1,1,103,1,7,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184813,184813,7412125,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184814,184814,7412126,235885,18105030,1,8,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184815,184815,7412127,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184816,184816,7412128,235885,18105030,1,11,1,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184817,184817,7412129,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184818,184818,7412130,235885,18105030,4,11,1,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184819,184819,7412131,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184820,184820,7412132,235885,18105030,9,15,1,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184821,184821,7412133,235885,18105030,6,4,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184822,184822,7412134,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184823,184823,7412135,235885,18105030,1,1,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184824,184824,7412136,235885,18105030,4,4,1,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184825,184825,7412137,235885,18105030,1,11,1,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184826,184826,7412138,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184827,184827,7412139,235885,18105030,4,13,1,1,1,1,2,1,1,1,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184828,184828,7412140,235885,18105030,1,11,1,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,5,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184829,184829,7412141,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184830,184830,7412142,235885,18105030,4,13,1,1,1,1,2,1,1,1,103,1,10,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184831,184831,7412143,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184832,184832,7412144,235885,18105030,9,15,1,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,5,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184833,184833,7412145,235885,18105030,9,15,1,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,7,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184834,184834,7412146,235885,18105030,1,4,1,1,1,1,2,1,1,1,103,1,8,1,100,1800,1405,180036,10,0,1,0,2,1,1,2,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184835,184835,7412147,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184836,184836,7412148,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184837,184837,7412149,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184838,184838,7412150,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184839,184839,7412151,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,6,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184840,184840,7412152,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184841,184841,7412153,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184842,184842,7412154,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184843,184843,7412155,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184844,184844,7412156,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,6,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184845,184845,7412157,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184846,184846,7412158,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184847,184847,7412159,235886,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184848,184848,7412160,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184849,184849,7412161,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184850,184850,7412162,235886,18105030,1,2,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184851,184851,7412163,235886,18105030,2,12,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,2,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184852,184852,7412164,235886,18105030,1,11,2,1,1,1,2,1,1,2,103,1,12,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184853,184853,7412165,235886,18105030,1,12,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184854,184854,7412166,235886,18105030,1,5,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184855,184855,7412167,235886,18105030,4,11,2,1,1,1,2,1,1,2,103,1,9,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184856,184856,7412168,235886,18105030,4,11,2,1,1,1,2,1,1,2,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184857,184857,7412169,235886,18105030,4,4,2,1,1,1,2,1,1,2,103,1,10,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184858,184858,7412170,235886,18105030,4,4,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184859,184859,7412171,235886,18105030,5,13,2,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,2,2,3,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184860,184860,7412172,235886,18105030,4,13,2,1,1,1,2,1,1,2,103,1,10,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184861,184861,7412173,235886,18105030,5,13,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,2,2,3,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184862,184862,7412174,235886,18105030,1,13,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184863,184863,7412175,235886,18105030,4,4,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184864,184864,7412176,235886,18105030,4,11,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184865,184865,7412177,235886,18105030,4,12,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,4,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184866,184866,7412178,235886,18105030,1,4,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184867,184867,7412179,235887,18105030,4,11,1,1,1,1,1,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184868,184868,7412180,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184869,184869,7412181,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184870,184870,7412182,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184871,184871,7412183,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184872,184872,7412184,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184873,184873,7412185,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184874,184874,7412186,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184875,184875,7412187,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184876,184876,7412188,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184877,184877,7412189,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184878,184878,7412190,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184879,184879,7412191,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184880,184880,7412192,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184881,184881,7412193,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,7,2,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184882,184882,7412194,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,7,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184883,184883,7412195,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184884,184884,7412196,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184885,184885,7412197,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184886,184886,7412198,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184887,184887,7412199,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184888,184888,7412200,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184889,184889,7412201,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184890,184890,7412202,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,5,2,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184891,184891,7412203,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184892,184892,7412204,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184893,184893,7412205,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184894,184894,7412206,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184895,184895,7412207,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184896,184896,7412208,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184897,184897,7412209,235887,18105030,1,2,1,1,1,1,1,1,1,1,103,1,6,1,100,1800,1405,180036,10,0,1,4,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184898,184898,7412210,235887,18105030,9,15,1,1,1,1,1,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184899,184899,7412211,235888,18105030,1,1,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,7,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184900,184900,7412212,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184901,184901,7412213,235888,18105030,1,11,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184902,184902,7412214,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184903,184903,7412215,235888,18105030,4,11,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184904,184904,7412216,235888,18105030,1,11,2,1,1,1,2,1,1,2,103,1,8,2,100,1800,1405,180036,10,0,1,1,2,3,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184905,184905,7412217,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184906,184906,7412218,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184907,184907,7412219,235888,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184908,184908,7412220,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184909,184909,7412221,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184910,184910,7412222,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184911,184911,7412223,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,9,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184912,184912,7412224,235888,18105030,1,11,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184913,184913,7412225,235888,18105030,4,11,2,1,1,1,2,1,1,2,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,2,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184914,184914,7412226,235888,18105030,9,15,2,1,1,1,2,1,1,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184915,184915,7412227,235888,18105030,4,11,2,1,1,1,2,1,1,2,103,1,8,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184916,184916,7412228,235888,18105030,4,4,2,1,1,1,2,1,1,2,103,1,11,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184917,184917,7412229,235888,18105030,4,11,2,1,1,1,2,1,1,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184918,184918,7412230,235888,18105030,1,4,2,1,1,1,2,1,1,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
184919,184919,7412231,235888,18105030,4,12,2,1,1,1,2,1,1,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26287,2455,23,212,01,5,105,18105,Mercedes                                          ,181050123
