,Unnamed: 0,VIVIENDA_REF_ID,SEGMENTO_REF_ID,VIVIENDA,MANZANA,CONDOCUP,VIVCOLECT,TIPOVIV,CANTHOGAR,PAREDES,TECHO,PISOS,ELECTRIC,AGUA,OBTAGUA,CMV60UNBI,CMV61HJEF,CMV29PEVI,CMV27ARPO,CMV79NCAJ,CMV16CTOS,CMV15TCAS,CMV14INOD,CMV13DINO,CMV23NBI,CMV2AHACI,CMV2BTIVI,CMV2CRETR,CMV2DEDES,CMV2ECASU,CMV08PERS,CMV05TALO,CMV24LOCO,PROVORIG,RADIO_REF_ID,SEGMENTO,FRACCION_REF_ID,RADIO,DEPTO_REF_ID,FRACCION,PROVIN_REF_ID,DEPTO,NOMBDEPTO,RC91
85564,85564,1912385,127836,2,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85565,85565,1912386,127836,3,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85566,85566,1912387,127836,4,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85567,85567,1912388,127836,5,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85568,85568,1912389,127836,6,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85569,85569,1912390,127836,7,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85570,85570,1912391,127836,8,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85571,85571,1912392,127836,9,030,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85572,85572,1912393,127836,10,031,1,10,1,2,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,24,6,3800,18,21312,14,2461,20,205,01,5,105,Mercedes                                          ,181050120
85573,85573,1912394,127837,1,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85574,85574,1912395,127837,2,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85575,85575,1912396,127837,3,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85576,85576,1912397,127837,4,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85577,85577,1912398,127837,5,033,1,10,1,2,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85578,85578,1912399,127837,6,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85579,85579,1912400,127837,7,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85580,85580,1912401,127837,8,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85581,85581,1912402,127837,10,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85582,85582,1912403,127837,11,033,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85583,85583,1912404,127837,12,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85584,85584,1912405,127837,13,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,1,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85585,85585,1912406,127837,14,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85586,85586,1912407,127837,15,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85587,85587,1912408,127837,16,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85588,85588,1912409,127837,17,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85589,85589,1912410,127837,18,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85590,85590,1912411,127837,19,034,1,10,1,1,1,1,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85591,85591,1912412,127837,20,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85592,85592,1912413,127837,21,034,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430916,100,1,0,1,0,0,0,0,0,0,1,6,3800,18,21312,15,2461,20,205,01,5,105,Mercedes                                          ,181050120
85593,85593,1912414,127838,1,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,2,0,0,0,0,0,0,3,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85594,85594,1912415,127838,2,010,1,10,1,1,1,3,2,1,3,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,4,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85595,85595,1912416,127838,3,010,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,3,7,1,1,0,0,0,0,13,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85596,85596,1912417,127838,4,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,3,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85597,85597,1912418,127838,7,010,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85598,85598,1912419,127838,8,010,1,10,1,1,1,3,2,1,3,6,4,100,1,0,430925,100,2,3,7,1,1,0,0,0,0,4,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85599,85599,1912420,127838,9,010,1,10,1,1,1,3,2,1,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,6,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85600,85600,1912421,127838,10,010,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,2,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85601,85601,1912422,127838,11,010,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,1,0,2,0,0,0,0,0,0,4,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85602,85602,1912423,127838,12,010,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,2,3,7,2,0,0,1,0,1,2,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85603,85603,1912424,127838,13,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,1,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85604,85604,1912425,127838,14,010,1,10,1,1,1,5,3,3,3,1,4,100,1,0,430925,100,2,3,7,1,1,0,0,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85605,85605,1912426,127838,16,010,1,10,1,1,1,3,3,1,2,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85606,85606,1912427,127838,17,017,1,10,2,1,2,5,3,3,2,1,4,100,1,0,430925,100,0,3,7,1,1,0,0,0,0,8,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85607,85607,1912428,127838,18,017,1,10,1,1,2,5,3,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,6,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85608,85608,1912429,127838,19,017,1,10,1,1,1,3,2,1,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,3,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85609,85609,1912430,127838,20,017,1,10,1,1,1,3,3,1,3,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,4,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85610,85610,1912431,127838,21,017,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,1,0,2,1,1,0,0,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85611,85611,1912432,127838,22,017,1,10,1,1,1,5,3,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85612,85612,1912433,127838,23,017,1,10,1,1,1,3,3,1,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,3,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85613,85613,1912434,127838,24,017,1,10,2,1,2,5,3,3,3,1,4,100,1,0,430925,100,0,3,7,1,0,0,1,0,0,3,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85614,85614,1912435,127838,25,017,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85615,85615,1912436,127838,26,017,1,10,2,1,2,5,3,3,2,1,4,100,1,0,430925,100,0,3,7,2,1,1,0,0,0,8,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85616,85616,1912437,127838,28,017,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,1,0,2,0,0,0,0,0,0,5,6,3800,18,21312,16,2461,20,205,01,5,105,Mercedes                                          ,181050120
85617,85617,1912438,127839,1,018,1,10,1,2,1,6,3,3,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85618,85618,1912439,127839,2,018,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,0,2,0,0,0,0,0,0,4,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85619,85619,1912440,127839,3,018,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,3,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85620,85620,1912441,127839,4,018,1,10,1,1,1,6,3,3,3,1,4,100,1,0,430925,100,2,3,7,1,0,0,0,1,0,6,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85621,85621,1912442,127839,5,018,1,10,1,1,1,3,1,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85622,85622,1912443,127839,6,018,1,10,1,1,1,2,1,1,2,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,6,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85623,85623,1912444,127839,7,018,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,1,0,2,0,0,0,0,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85624,85624,1912445,127839,8,018,1,10,1,1,1,3,2,3,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,7,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85625,85625,1912446,127839,9,035,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,2,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85626,85626,1912447,127839,10,035,1,10,1,1,2,5,3,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85627,85627,1912448,127839,11,035,1,10,1,1,2,5,3,1,3,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85628,85628,1912449,127839,12,035,1,10,1,1,1,5,3,1,3,1,4,100,1,0,430925,100,2,3,7,1,1,0,0,0,0,9,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85629,85629,1912450,127839,13,035,1,10,1,2,1,5,2,1,3,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,8,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85630,85630,1912451,127839,14,035,1,10,1,1,1,5,3,3,2,1,4,100,1,0,430925,100,2,0,2,2,1,0,0,1,0,13,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85631,85631,1912452,127839,15,035,1,10,1,1,1,3,2,3,3,1,4,100,1,0,430925,100,2,3,7,1,0,0,1,0,0,2,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85632,85632,1912453,127839,16,035,1,10,1,1,1,6,2,1,2,1,4,100,1,0,430925,100,2,0,2,1,1,0,0,0,0,4,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85633,85633,1912454,127839,17,035,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,0,2,0,0,0,0,0,0,5,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85634,85634,1912455,127839,18,035,1,10,1,1,1,6,2,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,3,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85635,85635,1912456,127839,19,035,1,10,1,1,1,3,2,1,1,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,6,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85636,85636,1912457,127839,20,035,1,10,1,1,1,3,2,1,2,1,4,100,1,0,430925,100,2,3,7,0,0,0,0,0,0,1,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85637,85637,1912458,127839,21,035,1,10,1,1,2,5,3,3,3,1,4,100,1,0,430925,100,2,3,7,2,1,0,1,0,0,7,6,3800,18,21312,17,2461,20,205,01,5,105,Mercedes                                          ,181050120
85638,85638,1912459,127840,1,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85639,85639,1912460,127840,2,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85640,85640,1912461,127840,3,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,9,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85641,85641,1912462,127840,4,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,9,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85642,85642,1912463,127840,5,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,8,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85643,85643,1912464,127840,6,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85644,85644,1912465,127840,7,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,9,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85645,85645,1912466,127840,8,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,8,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85646,85646,1912467,127840,9,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85647,85647,1912468,127840,10,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85648,85648,1912469,127840,11,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85649,85649,1912470,127840,12,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85650,85650,1912471,127840,13,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,14,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85651,85651,1912472,127840,14,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85652,85652,1912473,127840,15,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85653,85653,1912474,127840,16,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85654,85654,1912475,127840,17,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,1,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85655,85655,1912476,127840,18,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85656,85656,1912477,127840,19,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85657,85657,1912478,127840,20,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,7,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85658,85658,1912479,127840,21,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,8,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85659,85659,1912480,127840,22,050,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,1,2461,21,205,01,5,105,Mercedes                                          ,181050121
85660,85660,1912481,127841,1,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85661,85661,1912482,127841,2,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85662,85662,1912483,127841,3,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85663,85663,1912484,127841,4,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85664,85664,1912485,127841,5,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85665,85665,1912486,127841,6,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85666,85666,1912487,127841,7,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85667,85667,1912488,127841,8,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85668,85668,1912489,127841,9,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85669,85669,1912490,127841,10,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85670,85670,1912491,127841,11,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85671,85671,1912492,127841,12,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85672,85672,1912493,127841,13,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,12,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85673,85673,1912494,127841,14,049,1,10,1,1,1,1,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85674,85674,1912495,127841,15,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85675,85675,1912496,127841,16,049,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430925,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,2,2461,21,205,01,5,105,Mercedes                                          ,181050121
85676,85676,1912497,127842,1,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,11,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85677,85677,1912498,127842,2,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85678,85678,1912499,127842,3,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85679,85679,1912500,127842,4,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,2,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85680,85680,1912501,127842,5,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,6,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85681,85681,1912502,127842,6,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85682,85682,1912503,127842,7,008,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85683,85683,1912504,127842,8,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,5,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85684,85684,1912505,127842,9,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85685,85685,1912506,127842,10,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,1,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85686,85686,1912507,127842,11,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,3,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85687,85687,1912508,127842,12,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
85688,85688,1912509,127842,13,010,1,10,1,1,1,3,1,1,1,1,4,100,1,0,430933,100,1,0,1,0,0,0,0,0,0,4,6,3800,18,21313,3,2461,21,205,01,5,105,Mercedes                                          ,181050121
