,Unnamed: 0,VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,V02,V00,URP,INCALSERV,INMAT,MUNI,LOCAL,INCALCONS,TOTHOG,FRAC_REF_ID,IDRADIO,DPTO_REF_ID,IDFRAC,PROV_REF_ID,IDDPTO,DPTO,NOMDPTO,RC10
211222,211222,8371999,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211223,211223,8372000,29493,1,1,2,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211224,211224,8372001,29493,1,1,2,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211225,211225,8372002,29493,1,1,1,0,3,2,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211226,211226,8372003,29493,1,1,1,0,3,2,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211227,211227,8372004,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211228,211228,8372005,29493,1,1,1,0,3,2,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211229,211229,8372006,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211230,211230,8372007,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211231,211231,8372008,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211232,211232,8372009,29493,1,1,1,0,3,3,3,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211233,211233,8372010,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211234,211234,8372011,29493,1,1,2,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211235,211235,8372012,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211236,211236,8372013,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211237,211237,8372014,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211238,211238,8372015,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211239,211239,8372016,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211240,211240,8372017,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211241,211241,8372018,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211242,211242,8372019,29493,1,1,1,0,3,3,3,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211243,211243,8372020,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211244,211244,8372021,29493,1,1,1,0,3,3,1,181050231,18105000,1,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211245,211245,8372022,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211246,211246,8372023,29493,1,1,1,0,3,2,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211247,211247,8372024,29493,1,1,1,0,3,2,3,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211248,211248,8372025,29493,1,1,1,0,3,2,1,181050231,18105000,1,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211249,211249,8372026,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211250,211250,8372027,29493,1,1,1,0,3,3,3,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211251,211251,8372028,29493,1,1,1,0,3,3,1,181050231,18105000,1,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211252,211252,8372029,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211253,211253,8372030,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211254,211254,8372031,29493,1,1,1,0,3,3,3,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211255,211255,8372032,29493,1,1,5,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211256,211256,8372033,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211257,211257,8372034,29493,1,1,3,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211258,211258,8372035,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211259,211259,8372036,29493,1,1,1,0,3,2,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211260,211260,8372037,29493,1,1,4,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211261,211261,8372038,29493,1,1,1,0,3,2,2,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211262,211262,8372039,29493,1,1,1,0,3,1,1,181050231,18105000,1,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211263,211263,8372040,29493,1,1,1,0,3,1,1,181050231,18105000,1,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211264,211264,8372041,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211265,211265,8372042,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211266,211266,8372043,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211267,211267,8372044,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211268,211268,8372045,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211269,211269,8372046,29493,1,1,1,0,3,3,3,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211270,211270,8372047,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211271,211271,8372048,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211272,211272,8372049,29493,1,1,1,0,3,2,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211273,211273,8372050,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211274,211274,8372051,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211275,211275,8372052,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211276,211276,8372053,29493,1,1,1,0,3,3,3,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211277,211277,8372054,29493,1,2,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211278,211278,8372055,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211279,211279,8372056,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211280,211280,8372057,29493,1,1,1,0,3,3,2,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211281,211281,8372058,29493,1,1,1,0,3,2,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211282,211282,8372059,29493,1,1,1,0,3,3,1,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211283,211283,8372060,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211284,211284,8372061,29493,1,2,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211285,211285,8372062,29493,1,1,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211286,211286,8372063,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211287,211287,8372064,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211288,211288,8372065,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211289,211289,8372066,29493,1,2,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211290,211290,8372067,29493,1,1,1,0,3,3,2,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211291,211291,8372068,29493,1,1,1,0,3,2,2,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211292,211292,8372069,29493,1,1,1,0,3,3,3,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211293,211293,8372070,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211294,211294,8372071,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211295,211295,8372072,29493,1,2,7,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211296,211296,8372073,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211297,211297,8372074,29493,1,1,1,0,3,3,2,181050231,18105000,2,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211298,211298,8372075,29493,1,1,2,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211299,211299,8372076,29493,1,1,4,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211300,211300,8372077,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211301,211301,8372078,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211302,211302,8372079,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211303,211303,8372080,29493,1,1,6,0,3,0,0,181050231,18105000,0,3,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211304,211304,8372081,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211305,211305,8372082,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211306,211306,8372083,29493,1,1,1,0,3,3,1,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211307,211307,8372084,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211308,211308,8372085,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211309,211309,8372086,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211310,211310,8372087,29493,1,2,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211311,211311,8372088,29493,1,1,1,0,3,3,4,181050231,18105000,3,1,3107,04,206,12,5,105,18105,Mercedes                                          ,181051204
211312,211312,8372089,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211313,211313,8372090,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211314,211314,8372091,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211315,211315,8372092,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211316,211316,8372093,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211317,211317,8372094,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211318,211318,8372095,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211319,211319,8372096,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211320,211320,8372097,29494,1,1,7,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211321,211321,8372098,29494,1,1,1,0,3,3,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211322,211322,8372099,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211323,211323,8372100,29494,1,1,1,0,3,3,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211324,211324,8372101,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211325,211325,8372102,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211326,211326,8372103,29494,1,7,1,0,3,3,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211327,211327,8372104,29494,1,7,1,0,3,3,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211328,211328,8372105,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211329,211329,8372106,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211330,211330,8372107,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211331,211331,8372108,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211332,211332,8372109,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211333,211333,8372110,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211334,211334,8372111,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211335,211335,8372112,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211336,211336,8372113,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211337,211337,8372114,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211338,211338,8372115,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211339,211339,8372116,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211340,211340,8372117,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211341,211341,8372118,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211342,211342,8372119,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211343,211343,8372120,29494,1,1,1,0,3,2,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211344,211344,8372121,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211345,211345,8372122,29494,1,1,1,0,3,2,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211346,211346,8372123,29494,1,1,1,0,3,2,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211347,211347,8372124,29494,1,1,1,0,3,3,1,181050245,18105000,1,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211348,211348,8372125,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211349,211349,8372126,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211350,211350,8372127,29494,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211351,211351,8372128,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211352,211352,8372129,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211353,211353,8372130,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211354,211354,8372131,29494,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211355,211355,8372132,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211356,211356,8372133,29494,1,2,1,0,3,3,4,181050245,18105000,3,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211357,211357,8372134,29494,1,1,1,0,3,3,1,181050245,18105000,1,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211358,211358,8372135,29494,1,1,1,0,3,3,4,181050245,18105000,3,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211359,211359,8372136,29494,1,1,1,0,3,2,3,181050245,18105000,2,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211360,211360,8372137,29494,1,1,1,0,3,2,4,181050245,18105000,3,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211361,211361,8372138,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211362,211362,8372139,29494,1,1,1,0,3,3,4,181050245,18105000,3,2,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211363,211363,8372140,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211364,211364,8372141,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211365,211365,8372142,29494,1,1,1,0,3,2,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211366,211366,8372143,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211367,211367,8372144,29494,1,1,1,0,3,2,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211368,211368,8372145,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211369,211369,8372146,29494,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211370,211370,8372147,29494,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211371,211371,8372148,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211372,211372,8372149,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211373,211373,8372150,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211374,211374,8372151,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211375,211375,8372152,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211376,211376,8372153,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211377,211377,8372154,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211378,211378,8372155,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211379,211379,8372156,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211380,211380,8372157,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211381,211381,8372158,29494,1,1,1,0,3,2,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211382,211382,8372159,29494,1,1,1,0,3,2,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211383,211383,8372160,29494,1,1,1,0,3,2,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211384,211384,8372161,29494,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211385,211385,8372162,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211386,211386,8372163,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211387,211387,8372164,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211388,211388,8372165,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211389,211389,8372166,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211390,211390,8372167,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211391,211391,8372168,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211392,211392,8372169,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211393,211393,8372170,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211394,211394,8372171,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211395,211395,8372172,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211396,211396,8372173,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211397,211397,8372174,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211398,211398,8372175,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211399,211399,8372176,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211400,211400,8372177,29494,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211401,211401,8372178,29494,1,1,2,0,3,0,0,181050245,18105000,0,3,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211402,211402,8372179,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211403,211403,8372180,29494,1,1,1,0,3,3,3,181050245,18105000,2,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211404,211404,8372181,29494,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211405,211405,8372182,29494,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,01,206,13,5,105,18105,Mercedes                                          ,181051301
211406,211406,8372183,29495,1,1,1,0,3,3,3,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211407,211407,8372184,29495,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211408,211408,8372185,29495,1,1,1,0,3,3,1,181050245,18105000,1,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211409,211409,8372186,29495,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211410,211410,8372187,29495,1,1,1,0,3,3,1,181050245,18105000,1,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211411,211411,8372188,29495,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211412,211412,8372189,29495,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211413,211413,8372190,29495,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211414,211414,8372191,29495,1,1,1,0,3,3,2,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211415,211415,8372192,29495,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211416,211416,8372193,29495,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211417,211417,8372194,29495,1,1,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211418,211418,8372195,29495,1,2,1,0,3,3,4,181050245,18105000,3,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211419,211419,8372196,29495,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211420,211420,8372197,29495,1,1,1,0,3,3,4,181050245,18105000,3,2,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
211421,211421,8372198,29495,1,1,1,0,3,3,2,181050245,18105000,2,1,3108,02,206,13,5,105,18105,Mercedes                                          ,181051302
